Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange
14660,01/31/2023 12:00:00 AM,10/06/2023 12:00:00 AM,Cyberattack,2023-01-16T00:00:00,2023-01-31T00:00:00,Edmonds School District No. 15,Other,89836,Education,,Health Insurance Policy or ID Number,2024,"50,000-999,999",1-99
14660,01/31/2023 12:00:00 AM,10/06/2023 12:00:00 AM,Cyberattack,2023-01-16T00:00:00,2023-01-31T00:00:00,Edmonds School District No. 15,Other,89836,Education,,Medical Information,2024,"50,000-999,999",1-99
14660,01/31/2023 12:00:00 AM,10/06/2023 12:00:00 AM,Cyberattack,2023-01-16T00:00:00,2023-01-31T00:00:00,Edmonds School District No. 15,Other,89836,Education,,Other,2024,"50,000-999,999",1-99
14660,01/31/2023 12:00:00 AM,10/06/2023 12:00:00 AM,Cyberattack,2023-01-16T00:00:00,2023-01-31T00:00:00,Edmonds School District No. 15,Other,89836,Education,,Name,2024,"50,000-999,999",1-99
14660,01/31/2023 12:00:00 AM,10/06/2023 12:00:00 AM,Cyberattack,2023-01-16T00:00:00,2023-01-31T00:00:00,Edmonds School District No. 15,Other,89836,Education,,Social Security Number,2024,"50,000-999,999",1-99
14660,01/31/2023 12:00:00 AM,10/06/2023 12:00:00 AM,Cyberattack,2023-01-16T00:00:00,2023-01-31T00:00:00,Edmonds School District No. 15,Other,89836,Education,,Driver's License or Washington ID Card Number,2024,"50,000-999,999",1-99
14660,01/31/2023 12:00:00 AM,10/06/2023 12:00:00 AM,Cyberattack,2023-01-16T00:00:00,2023-01-31T00:00:00,Edmonds School District No. 15,Other,89836,Education,,Financial & Banking Information,2024,"50,000-999,999",1-99
14660,01/31/2023 12:00:00 AM,10/06/2023 12:00:00 AM,Cyberattack,2023-01-16T00:00:00,2023-01-31T00:00:00,Edmonds School District No. 15,Other,89836,Education,,Full Date of Birth,2024,"50,000-999,999",1-99
14663,11/12/2022 12:00:00 AM,02/17/2023 12:00:00 AM,Cyberattack,2022-11-09T00:00:00,2022-11-13T00:00:00,"Rancho Mesquite Casino, Inc.",Ransomware,4368,Business,Entertainment,Passport Number,2023,"1,000-9,999",1-99
14663,11/12/2022 12:00:00 AM,02/17/2023 12:00:00 AM,Cyberattack,2022-11-09T00:00:00,2022-11-13T00:00:00,"Rancho Mesquite Casino, Inc.",Ransomware,4368,Business,Entertainment,Name,2023,"1,000-9,999",1-99
14663,11/12/2022 12:00:00 AM,02/17/2023 12:00:00 AM,Cyberattack,2022-11-09T00:00:00,2022-11-13T00:00:00,"Rancho Mesquite Casino, Inc.",Ransomware,4368,Business,Entertainment,Social Security Number,2023,"1,000-9,999",1-99
14663,11/12/2022 12:00:00 AM,02/17/2023 12:00:00 AM,Cyberattack,2022-11-09T00:00:00,2022-11-13T00:00:00,"Rancho Mesquite Casino, Inc.",Ransomware,4368,Business,Entertainment,Driver's License or Washington ID Card Number,2023,"1,000-9,999",1-99
14663,11/12/2022 12:00:00 AM,02/17/2023 12:00:00 AM,Cyberattack,2022-11-09T00:00:00,2022-11-13T00:00:00,"Rancho Mesquite Casino, Inc.",Ransomware,4368,Business,Entertainment,Financial & Banking Information,2023,"1,000-9,999",1-99
14768,02/16/2022 12:00:00 AM,02/17/2023 12:00:00 AM,Theft or Mistake,2022-02-04T00:00:00,2022-02-04T00:00:00,University of Washington,,534,Education,,Name,2023,500-999,1-99
14768,02/16/2022 12:00:00 AM,02/17/2023 12:00:00 AM,Theft or Mistake,2022-02-04T00:00:00,2022-02-04T00:00:00,University of Washington,,534,Education,,Full Date of Birth,2023,500-999,1-99
14768,02/16/2022 12:00:00 AM,02/17/2023 12:00:00 AM,Theft or Mistake,2022-02-04T00:00:00,2022-02-04T00:00:00,University of Washington,,534,Education,,Medical Information,2023,500-999,1-99
14851,02/10/2023 12:00:00 AM,03/05/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-30T00:00:00,Premera Blue Cross,Other,36211,Health,,Health Insurance Policy or ID Number,2023,"10,000-49,999",1-99
14851,02/10/2023 12:00:00 AM,03/05/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-30T00:00:00,Premera Blue Cross,Other,36211,Health,,Other,2023,"10,000-49,999",1-99
14851,02/10/2023 12:00:00 AM,03/05/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-30T00:00:00,Premera Blue Cross,Other,36211,Health,,Name,2023,"10,000-49,999",1-99
14851,02/10/2023 12:00:00 AM,03/05/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-30T00:00:00,Premera Blue Cross,Other,36211,Health,,Full Date of Birth,2023,"10,000-49,999",1-99
14853,01/25/2023 12:00:00 AM,02/24/2023 12:00:00 AM,Cyberattack,2022-11-27T00:00:00,2022-11-27T00:00:00,Crystal Bay Casino,Ransomware,1480,Business,Entertainment,Driver's License or Washington ID Card Number,2023,"1,000-9,999",1-99
14853,01/25/2023 12:00:00 AM,02/24/2023 12:00:00 AM,Cyberattack,2022-11-27T00:00:00,2022-11-27T00:00:00,Crystal Bay Casino,Ransomware,1480,Business,Entertainment,Full Date of Birth,2023,"1,000-9,999",1-99
14853,01/25/2023 12:00:00 AM,02/24/2023 12:00:00 AM,Cyberattack,2022-11-27T00:00:00,2022-11-27T00:00:00,Crystal Bay Casino,Ransomware,1480,Business,Entertainment,Name,2023,"1,000-9,999",1-99
14853,01/25/2023 12:00:00 AM,02/24/2023 12:00:00 AM,Cyberattack,2022-11-27T00:00:00,2022-11-27T00:00:00,Crystal Bay Casino,Ransomware,1480,Business,Entertainment,Social Security Number,2023,"1,000-9,999",1-99
14854,02/03/2023 12:00:00 AM,02/28/2023 12:00:00 AM,Cyberattack,2023-01-30T00:00:00,2023-01-31T00:00:00,Hatch Bank,Other,2580,Finance,,Name,2023,"1,000-9,999",1-99
14854,02/03/2023 12:00:00 AM,02/28/2023 12:00:00 AM,Cyberattack,2023-01-30T00:00:00,2023-01-31T00:00:00,Hatch Bank,Other,2580,Finance,,Social Security Number,2023,"1,000-9,999",1-99
14854,02/03/2023 12:00:00 AM,02/28/2023 12:00:00 AM,Cyberattack,2023-01-30T00:00:00,2023-01-31T00:00:00,Hatch Bank,Other,2580,Finance,,Full Date of Birth,2023,"1,000-9,999",1-99
14855,10/12/2022 12:00:00 AM,03/02/2023 12:00:00 AM,Cyberattack,2022-05-26T00:00:00,2023-10-12T00:00:00,"Squishable.com, Inc.",Malware,671,Business,Retail,Name,2023,500-999,500+
14855,10/12/2022 12:00:00 AM,03/02/2023 12:00:00 AM,Cyberattack,2022-05-26T00:00:00,2023-10-12T00:00:00,"Squishable.com, Inc.",Malware,671,Business,Retail,Financial & Banking Information,2023,500-999,500+
14856,01/03/2023 12:00:00 AM,03/03/2023 12:00:00 AM,Unauthorized Access,2019-10-12T00:00:00,2023-03-01T00:00:00,"Cerebral, Inc",,86669,Health,,Name,2023,"50,000-999,999",500+
14856,01/03/2023 12:00:00 AM,03/03/2023 12:00:00 AM,Unauthorized Access,2019-10-12T00:00:00,2023-03-01T00:00:00,"Cerebral, Inc",,86669,Health,,Full Date of Birth,2023,"50,000-999,999",500+
14856,01/03/2023 12:00:00 AM,03/03/2023 12:00:00 AM,Unauthorized Access,2019-10-12T00:00:00,2023-03-01T00:00:00,"Cerebral, Inc",,86669,Health,,Medical Information,2023,"50,000-999,999",500+
14856,01/03/2023 12:00:00 AM,03/03/2023 12:00:00 AM,Unauthorized Access,2019-10-12T00:00:00,2023-03-01T00:00:00,"Cerebral, Inc",,86669,Health,,Other,2023,"50,000-999,999",500+
14858,02/02/2023 12:00:00 AM,03/07/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-30T00:00:00,"CHSPSC, LLC ",Other,559,Health,,Name,2023,500-999,1-99
14858,02/02/2023 12:00:00 AM,03/07/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-30T00:00:00,"CHSPSC, LLC ",Other,559,Health,,Social Security Number,2023,500-999,1-99
14858,02/02/2023 12:00:00 AM,03/07/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-30T00:00:00,"CHSPSC, LLC ",Other,559,Health,,Health Insurance Policy or ID Number,2023,500-999,1-99
14858,02/02/2023 12:00:00 AM,03/07/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-30T00:00:00,"CHSPSC, LLC ",Other,559,Health,,Medical Information,2023,500-999,1-99
14860,01/28/2023 12:00:00 AM,03/10/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-29T00:00:00,ZOLL Medical Corporation ,Other,6176,Health,,Driver's License or Washington ID Card Number,2023,"1,000-9,999",1-99
14860,01/28/2023 12:00:00 AM,03/10/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-29T00:00:00,ZOLL Medical Corporation ,Other,6176,Health,,Financial & Banking Information,2023,"1,000-9,999",1-99
14860,01/28/2023 12:00:00 AM,03/10/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-29T00:00:00,ZOLL Medical Corporation ,Other,6176,Health,,Full Date of Birth,2023,"1,000-9,999",1-99
14860,01/28/2023 12:00:00 AM,03/10/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-29T00:00:00,ZOLL Medical Corporation ,Other,6176,Health,,Passport Number,2023,"1,000-9,999",1-99
14860,01/28/2023 12:00:00 AM,03/10/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-29T00:00:00,ZOLL Medical Corporation ,Other,6176,Health,,Health Insurance Policy or ID Number,2023,"1,000-9,999",1-99
14860,01/28/2023 12:00:00 AM,03/10/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-29T00:00:00,ZOLL Medical Corporation ,Other,6176,Health,,Medical Information,2023,"1,000-9,999",1-99
14860,01/28/2023 12:00:00 AM,03/10/2023 12:00:00 AM,Cyberattack,2023-01-28T00:00:00,2023-01-29T00:00:00,ZOLL Medical Corporation ,Other,6176,Health,,Name,2023,"1,000-9,999",1-99
14861,07/05/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Cyberattack,2022-06-30T00:00:00,2022-07-05T00:00:00,"Independent Living Systems, LLC",Ransomware,6017,Health,,Full Date of Birth,2023,"1,000-9,999",1-99
14861,07/05/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Cyberattack,2022-06-30T00:00:00,2022-07-05T00:00:00,"Independent Living Systems, LLC",Ransomware,6017,Health,,Health Insurance Policy or ID Number,2023,"1,000-9,999",1-99
14861,07/05/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Cyberattack,2022-06-30T00:00:00,2022-07-05T00:00:00,"Independent Living Systems, LLC",Ransomware,6017,Health,,Medical Information,2023,"1,000-9,999",1-99
14861,07/05/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Cyberattack,2022-06-30T00:00:00,2022-07-05T00:00:00,"Independent Living Systems, LLC",Ransomware,6017,Health,,Username and Password/Security Question Answers,2023,"1,000-9,999",1-99
14861,07/05/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Cyberattack,2022-06-30T00:00:00,2022-07-05T00:00:00,"Independent Living Systems, LLC",Ransomware,6017,Health,,Email Address and Password/Security Question Answers,2023,"1,000-9,999",1-99
14861,07/05/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Cyberattack,2022-06-30T00:00:00,2022-07-05T00:00:00,"Independent Living Systems, LLC",Ransomware,6017,Health,,Name,2023,"1,000-9,999",1-99
14861,07/05/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Cyberattack,2022-06-30T00:00:00,2022-07-05T00:00:00,"Independent Living Systems, LLC",Ransomware,6017,Health,,Social Security Number,2023,"1,000-9,999",1-99
14862,11/11/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,2022-10-27T00:00:00,2022-10-27T00:00:00,Art Center Inc. dba Northwest College of Art & Design,,1081,Education,,Name,2023,"1,000-9,999",1-99
14862,11/11/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,2022-10-27T00:00:00,2022-10-27T00:00:00,Art Center Inc. dba Northwest College of Art & Design,,1081,Education,,Social Security Number,2023,"1,000-9,999",1-99
14862,11/11/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,2022-10-27T00:00:00,2022-10-27T00:00:00,Art Center Inc. dba Northwest College of Art & Design,,1081,Education,,Driver's License or Washington ID Card Number,2023,"1,000-9,999",1-99
14862,11/11/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,2022-10-27T00:00:00,2022-10-27T00:00:00,Art Center Inc. dba Northwest College of Art & Design,,1081,Education,,Financial & Banking Information,2023,"1,000-9,999",1-99
14862,11/11/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,2022-10-27T00:00:00,2022-10-27T00:00:00,Art Center Inc. dba Northwest College of Art & Design,,1081,Education,,Full Date of Birth,2023,"1,000-9,999",1-99
14862,11/11/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,2022-10-27T00:00:00,2022-10-27T00:00:00,Art Center Inc. dba Northwest College of Art & Design,,1081,Education,,Passport Number,2023,"1,000-9,999",1-99
14862,11/11/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,2022-10-27T00:00:00,2022-10-27T00:00:00,Art Center Inc. dba Northwest College of Art & Design,,1081,Education,,Health Insurance Policy or ID Number,2023,"1,000-9,999",1-99
14862,11/11/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,2022-10-27T00:00:00,2022-10-27T00:00:00,Art Center Inc. dba Northwest College of Art & Design,,1081,Education,,Medical Information,2023,"1,000-9,999",1-99
14863,02/18/2023 12:00:00 AM,03/14/2023 12:00:00 AM,Unauthorized Access,2023-01-08T00:00:00,2023-02-28T00:00:00,Allstate Insurance Company,,561,Business,Other,Name,2023,500-999,1-99
14863,02/18/2023 12:00:00 AM,03/14/2023 12:00:00 AM,Unauthorized Access,2023-01-08T00:00:00,2023-02-28T00:00:00,Allstate Insurance Company,,561,Business,Other,Financial & Banking Information,2023,500-999,1-99
14864,11/18/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,2016-09-30T00:00:00,2022-11-18T00:00:00,"mscripts, LLC",,1394,Health,,Name,2023,"1,000-9,999",500+
14864,11/18/2022 12:00:00 AM,03/14/2023 12:00:00 AM,Theft or Mistake,2016-09-30T00:00:00,2022-11-18T00:00:00,"mscripts, LLC",,1394,Health,,Medical Information,2023,"1,000-9,999",500+
14891,02/04/2023 12:00:00 AM,03/24/2023 12:00:00 AM,Unauthorized Access,2023-02-01T00:00:00,2023-02-06T00:00:00,"Bank of America, N.A. concerning breach at NCB Manag. Serv. ",,12510,Finance,,Full Date of Birth,2023,"10,000-49,999",1-99
14891,02/04/2023 12:00:00 AM,03/24/2023 12:00:00 AM,Unauthorized Access,2023-02-01T00:00:00,2023-02-06T00:00:00,"Bank of America, N.A. concerning breach at NCB Manag. Serv. ",,12510,Finance,,Name,2023,"10,000-49,999",1-99
14891,02/04/2023 12:00:00 AM,03/24/2023 12:00:00 AM,Unauthorized Access,2023-02-01T00:00:00,2023-02-06T00:00:00,"Bank of America, N.A. concerning breach at NCB Manag. Serv. ",,12510,Finance,,Social Security Number,2023,"10,000-49,999",1-99
14891,02/04/2023 12:00:00 AM,03/24/2023 12:00:00 AM,Unauthorized Access,2023-02-01T00:00:00,2023-02-06T00:00:00,"Bank of America, N.A. concerning breach at NCB Manag. Serv. ",,12510,Finance,,Driver's License or Washington ID Card Number,2023,"10,000-49,999",1-99
14891,02/04/2023 12:00:00 AM,03/24/2023 12:00:00 AM,Unauthorized Access,2023-02-01T00:00:00,2023-02-06T00:00:00,"Bank of America, N.A. concerning breach at NCB Manag. Serv. ",,12510,Finance,,Financial & Banking Information,2023,"10,000-49,999",1-99
14892,11/16/2022 12:00:00 AM,03/30/2023 12:00:00 AM,Theft or Mistake,2022-07-13T00:00:00,2022-12-09T00:00:00,"Svanaco, Inc. dba Americaneagle.com",,1475,Business,Software,Name,2023,"1,000-9,999",100-199
14892,11/16/2022 12:00:00 AM,03/30/2023 12:00:00 AM,Theft or Mistake,2022-07-13T00:00:00,2022-12-09T00:00:00,"Svanaco, Inc. dba Americaneagle.com",,1475,Business,Software,Financial & Banking Information,2023,"1,000-9,999",100-199
14893,02/13/2023 12:00:00 AM,03/30/2023 12:00:00 AM,Cyberattack,2022-12-10T00:00:00,2023-03-17T00:00:00,"TMX Finance Corporate Services, Inc. & affiliates",Malware,571,Finance,,Name,2023,500-999,1-99
14893,02/13/2023 12:00:00 AM,03/30/2023 12:00:00 AM,Cyberattack,2022-12-10T00:00:00,2023-03-17T00:00:00,"TMX Finance Corporate Services, Inc. & affiliates",Malware,571,Finance,,Social Security Number,2023,500-999,1-99
14893,02/13/2023 12:00:00 AM,03/30/2023 12:00:00 AM,Cyberattack,2022-12-10T00:00:00,2023-03-17T00:00:00,"TMX Finance Corporate Services, Inc. & affiliates",Malware,571,Finance,,Driver's License or Washington ID Card Number,2023,500-999,1-99
14893,02/13/2023 12:00:00 AM,03/30/2023 12:00:00 AM,Cyberattack,2022-12-10T00:00:00,2023-03-17T00:00:00,"TMX Finance Corporate Services, Inc. & affiliates",Malware,571,Finance,,Financial & Banking Information,2023,500-999,1-99
14893,02/13/2023 12:00:00 AM,03/30/2023 12:00:00 AM,Cyberattack,2022-12-10T00:00:00,2023-03-17T00:00:00,"TMX Finance Corporate Services, Inc. & affiliates",Malware,571,Finance,,Full Date of Birth,2023,500-999,1-99
14893,02/13/2023 12:00:00 AM,03/30/2023 12:00:00 AM,Cyberattack,2022-12-10T00:00:00,2023-03-17T00:00:00,"TMX Finance Corporate Services, Inc. & affiliates",Malware,571,Finance,,Military ID Number,2023,500-999,1-99
14893,02/13/2023 12:00:00 AM,03/30/2023 12:00:00 AM,Cyberattack,2022-12-10T00:00:00,2023-03-17T00:00:00,"TMX Finance Corporate Services, Inc. & affiliates",Malware,571,Finance,,Passport Number,2023,500-999,1-99
14899,10/30/2022 12:00:00 AM,03/31/2023 12:00:00 AM,Cyberattack,2022-10-28T00:00:00,2022-10-29T00:00:00,Southwest Healthcare Services ,Ransomware,1225,Health,,Social Security Number,2023,"1,000-9,999",1-99
14899,10/30/2022 12:00:00 AM,03/31/2023 12:00:00 AM,Cyberattack,2022-10-28T00:00:00,2022-10-29T00:00:00,Southwest Healthcare Services ,Ransomware,1225,Health,,Full Date of Birth,2023,"1,000-9,999",1-99
14899,10/30/2022 12:00:00 AM,03/31/2023 12:00:00 AM,Cyberattack,2022-10-28T00:00:00,2022-10-29T00:00:00,Southwest Healthcare Services ,Ransomware,1225,Health,,Health Insurance Policy or ID Number,2023,"1,000-9,999",1-99
14899,10/30/2022 12:00:00 AM,03/31/2023 12:00:00 AM,Cyberattack,2022-10-28T00:00:00,2022-10-29T00:00:00,Southwest Healthcare Services ,Ransomware,1225,Health,,Medical Information,2023,"1,000-9,999",1-99
14899,10/30/2022 12:00:00 AM,03/31/2023 12:00:00 AM,Cyberattack,2022-10-28T00:00:00,2022-10-29T00:00:00,Southwest Healthcare Services ,Ransomware,1225,Health,,Name,2023,"1,000-9,999",1-99
14909,04/24/2022 12:00:00 AM,03/06/2023 12:00:00 AM,Unauthorized Access,2022-04-21T00:00:00,2022-05-21T00:00:00,South Whidbey Fire & EMS,,582,Government,,Username and Password/Security Question Answers,2023,500-999,1-99
14909,04/24/2022 12:00:00 AM,03/06/2023 12:00:00 AM,Unauthorized Access,2022-04-21T00:00:00,2022-05-21T00:00:00,South Whidbey Fire & EMS,,582,Government,,Name,2023,500-999,1-99
14909,04/24/2022 12:00:00 AM,03/06/2023 12:00:00 AM,Unauthorized Access,2022-04-21T00:00:00,2022-05-21T00:00:00,South Whidbey Fire & EMS,,582,Government,,Social Security Number,2023,500-999,1-99
14909,04/24/2022 12:00:00 AM,03/06/2023 12:00:00 AM,Unauthorized Access,2022-04-21T00:00:00,2022-05-21T00:00:00,South Whidbey Fire & EMS,,582,Government,,Driver's License or Washington ID Card Number,2023,500-999,1-99
14909,04/24/2022 12:00:00 AM,03/06/2023 12:00:00 AM,Unauthorized Access,2022-04-21T00:00:00,2022-05-21T00:00:00,South Whidbey Fire & EMS,,582,Government,,Financial & Banking Information,2023,500-999,1-99
14909,04/24/2022 12:00:00 AM,03/06/2023 12:00:00 AM,Unauthorized Access,2022-04-21T00:00:00,2022-05-21T00:00:00,South Whidbey Fire & EMS,,582,Government,,Full Date of Birth,2023,500-999,1-99
14909,04/24/2022 12:00:00 AM,03/06/2023 12:00:00 AM,Unauthorized Access,2022-04-21T00:00:00,2022-05-21T00:00:00,South Whidbey Fire & EMS,,582,Government,,Medical Information,2023,500-999,1-99
14951,01/13/2023 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,2023-01-13T00:00:00,2023-01-14T00:00:00,"Yum! Brands, Inc. ",Ransomware,1220,Business,Other,Name,2023,"1,000-9,999",1-99
14951,01/13/2023 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,2023-01-13T00:00:00,2023-01-14T00:00:00,"Yum! Brands, Inc. ",Ransomware,1220,Business,Other,Social Security Number,2023,"1,000-9,999",1-99
14951,01/13/2023 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,2023-01-13T00:00:00,2023-01-14T00:00:00,"Yum! Brands, Inc. ",Ransomware,1220,Business,Other,Driver's License or Washington ID Card Number,2023,"1,000-9,999",1-99
14951,01/13/2023 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,2023-01-13T00:00:00,2023-01-14T00:00:00,"Yum! Brands, Inc. ",Ransomware,1220,Business,Other,Full Date of Birth,2023,"1,000-9,999",1-99
14951,01/13/2023 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,2023-01-13T00:00:00,2023-01-14T00:00:00,"Yum! Brands, Inc. ",Ransomware,1220,Business,Other,Health Insurance Policy or ID Number,2023,"1,000-9,999",1-99
14951,01/13/2023 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,2023-01-13T00:00:00,2023-01-14T00:00:00,"Yum! Brands, Inc. ",Ransomware,1220,Business,Other,Medical Information,2023,"1,000-9,999",1-99
14953,12/10/2022 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,2022-12-05T00:00:00,2022-12-11T00:00:00,"90 Degree Benefits, Inc. - Wisconsin",Ransomware,2704,Business,Other,Health Insurance Policy or ID Number,2023,"1,000-9,999",1-99
14953,12/10/2022 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,2022-12-05T00:00:00,2022-12-11T00:00:00,"90 Degree Benefits, Inc. - Wisconsin",Ransomware,2704,Business,Other,Medical Information,2023,"1,000-9,999",1-99
14953,12/10/2022 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,2022-12-05T00:00:00,2022-12-11T00:00:00,"90 Degree Benefits, Inc. - Wisconsin",Ransomware,2704,Business,Other,Name,2023,"1,000-9,999",1-99
14953,12/10/2022 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,2022-12-05T00:00:00,2022-12-11T00:00:00,"90 Degree Benefits, Inc. - Wisconsin",Ransomware,2704,Business,Other,Social Security Number,2023,"1,000-9,999",1-99
14953,12/10/2022 12:00:00 AM,04/07/2023 12:00:00 AM,Cyberattack,2022-12-05T00:00:00,2022-12-11T00:00:00,"90 Degree Benefits, Inc. - Wisconsin",Ransomware,2704,Business,Other,Full Date of Birth,2023,"1,000-9,999",1-99
14954,02/07/2023 12:00:00 AM,04/13/2023 12:00:00 AM,Unauthorized Access,2023-01-30T00:00:00,,"Nations Benefit Holdings, LLC",,39020,Finance,,Name,2023,"10,000-49,999",Unknown
